"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2021","961.60","974.50","981.10","943.00","13.43K","-1.73%"
"10/03/2021","978.50","973.90","980.80","973.50","","0.50%"
"10/01/2021","973.60","962.00","978.00","954.90","9.77K","1.16%"
"09/30/2021","962.40","949.20","968.90","949.00","11.24K","1.63%"
"09/29/2021","947.00","964.60","972.00","941.40","13.55K","-1.49%"
"09/28/2021","961.30","976.10","984.70","958.80","","-1.69%"
"09/27/2021","977.80","981.00","996.50","972.60","9.30K","-0.20%"
"09/26/2021","979.80","977.50","979.80","974.80","","0.36%"
"09/24/2021","976.30","986.70","990.30","962.30","10.15K","-1.92%"
"09/23/2021","995.40","994.70","1,010.70","979.70","12.72K","-0.44%"
"09/22/2021","999.80","951.50","1,007.90","945.60","13.62K","5.15%"
"09/21/2021","950.80","904.30","955.50","903.90","11.37K","5.71%"
"09/20/2021","899.40","933.90","935.40","892.90","6.43K","-3.59%"
"09/19/2021","932.90","931.00","934.10","929.50","","0.03%"
"09/17/2021","932.60","926.10","950.50","925.80","3.96K","0.76%"
"09/16/2021","925.60","941.50","953.00","923.50","3.40K","-0.78%"
"09/15/2021","932.90","936.60","942.10","918.20","4.55K","-0.87%"
"09/14/2021","941.10","959.00","959.40","930.00","4.68K","-1.99%"
"09/13/2021","960.20","952.00","961.00","945.40","4.01K","0.43%"
"09/12/2021","956.10","947.90","956.50","947.50","","-0.36%"
"09/10/2021","959.60","974.10","984.40","945.90","3.78K","-1.83%"
"09/09/2021","977.50","978.20","987.50","970.70","3.45K","-0.16%"
"09/08/2021","979.10","998.20","1,006.00","973.80","3.45K","-1.98%"
"09/07/2021","998.90","1,023.40","1,028.50","993.90","2.06K","-1.91%"
"09/06/2021","1,018.30","1,019.30","1,026.10","1,014.45","","-0.14%"
"09/05/2021","1,019.70","1,022.40","1,024.00","1,018.60","","-0.47%"
"09/03/2021","1,024.50","997.90","1,028.40","996.50","1.81K","2.77%"
"09/02/2021","996.90","999.10","1,009.50","989.00","2.05K","-0.55%"
"09/01/2021","1,002.40","1,013.60","1,016.90","997.50","2.18K","-1.43%"
"08/31/2021","1,016.90","1,005.60","1,019.10","995.00","1.27K","1.19%"
"08/30/2021","1,004.90","1,010.00","1,016.50","998.00","1.41K","-0.49%"
"08/29/2021","1,009.80","1,007.10","1,010.40","1,005.20","","0.24%"
"08/27/2021","1,007.40","975.30","1,008.15","974.05","","2.95%"
"08/26/2021","978.50","996.00","996.50","975.20","1.64K","-1.81%"
"08/25/2021","996.50","1,010.60","1,012.00","987.70","1.27K","-1.63%"
"08/24/2021","1,013.00","1,016.30","1,020.30","1,004.60","1.39K","-0.29%"
"08/23/2021","1,015.90","992.20","1,018.60","992.20","0.24K","2.78%"
"08/22/2021","988.45","991.80","993.75","988.35","","-0.73%"
"08/20/2021","995.70","972.40","996.20","971.60","0.34K","2.35%"
"08/19/2021","972.80","995.90","995.90","959.30","0.56K","-2.58%"
"08/18/2021","998.60","995.70","1,011.10","987.70","0.33K","0.24%"
"08/17/2021","996.20","1,023.20","1,028.20","990.00","0.30K","-2.63%"
"08/16/2021","1,023.10","1,028.50","1,028.50","1,004.20","0.17K","-0.04%"
"08/15/2021","1,023.55","1,025.35","1,027.00","1,023.50","","-0.45%"
"08/13/2021","1,028.20","1,017.00","1,031.00","1,014.30","0.14K","0.79%"
"08/12/2021","1,020.10","1,017.60","1,025.00","1,008.60","0.20K","0.22%"
"08/11/2021","1,017.90","994.00","1,020.00","994.00","0.23K","2.90%"
"08/10/2021","989.20","976.80","995.00","976.00","0.29K","1.60%"
"08/09/2021","973.60","976.60","982.70","956.80","0.37K","1.74%"
"08/08/2021","956.95","971.65","974.40","954.00","","-1.84%"
"08/06/2021","974.90","1,002.80","1,005.00","972.00","0.44K","-3.32%"
"08/05/2021","1,008.40","1,023.90","1,023.90","999.50","0.32K","-1.53%"
"08/04/2021","1,024.10","1,051.30","1,053.50","1,019.70","0.33K","-2.46%"
"08/03/2021","1,049.90","1,050.60","1,056.10","1,039.80","0.35K","-0.85%"
"08/02/2021","1,058.90","1,050.00","1,068.00","1,050.00","0.19K","0.68%"
"08/01/2021","1,051.75","1,045.75","1,052.80","1,045.75","","0.02%"
"07/30/2021","1,051.50","1,060.50","1,060.50","1,035.70","0.63K","-1.78%"
"07/29/2021","1,070.60","1,071.00","1,082.80","1,064.90","0.29K","1.18%"
"07/28/2021","1,058.10","1,052.00","1,068.00","1,044.60","9.94K","0.82%"
"07/27/2021","1,049.50","1,065.20","1,069.20","1,044.00","15.27K","-1.92%"
"07/26/2021","1,070.00","1,057.10","1,073.50","1,054.00","11.59K","0.75%"
"07/25/2021","1,062.00","1,060.85","1,063.90","1,060.85","","0.06%"
"07/23/2021","1,061.40","1,092.90","1,097.30","1,042.20","17.58K","-2.68%"
"07/22/2021","1,090.60","1,078.20","1,094.20","1,072.90","9.23K","1.42%"
"07/21/2021","1,075.30","1,063.70","1,081.10","1,060.70","10.33K","0.95%"
"07/20/2021","1,065.20","1,074.30","1,084.40","1,053.30","15.25K","-0.58%"
"07/19/2021","1,071.40","1,101.00","1,107.10","1,063.80","17.55K","-2.97%"
"07/18/2021","1,104.20","1,101.45","1,105.20","1,098.80","","-0.39%"
"07/16/2021","1,108.50","1,140.20","1,141.20","1,096.50","14.65K","-2.57%"
"07/15/2021","1,137.70","1,140.20","1,140.60","1,139.10","13.36K","0.85%"
"07/14/2021","1,128.10","1,103.40","1,135.30","1,101.00","15.41K","1.52%"
"07/13/2021","1,111.20","1,120.40","1,122.00","1,100.20","11.65K","-1.05%"
"07/12/2021","1,123.00","1,098.00","1,123.80","1,085.30","16.95K","2.46%"
"07/11/2021","1,096.00","1,097.45","1,099.40","1,096.00","","0.03%"
"07/09/2021","1,095.70","1,072.00","1,099.50","1,065.70","11.54K","1.97%"
"07/08/2021","1,074.50","1,085.40","1,086.30","1,062.30","13.86K","-0.68%"
"07/07/2021","1,081.90","1,089.10","1,100.00","1,071.00","10.00K","-0.19%"
"07/06/2021","1,084.00","1,088.10","1,118.00","1,075.50","18.75K","-1.62%"
"07/05/2021","1,101.90","1,099.10","1,105.10","1,089.65","","1.31%"
"07/02/2021","1,087.70","1,082.40","1,096.50","1,079.40","10.05K","0.63%"
"07/01/2021","1,080.90","1,071.60","1,094.50","1,059.80","12.13K","0.75%"
"06/30/2021","1,072.90","1,067.70","1,075.50","1,049.10","12.69K","0.21%"
"06/29/2021","1,070.60","1,093.20","1,097.70","1,060.00","18.91K","-2.60%"
"06/28/2021","1,099.20","1,114.15","1,116.10","1,092.25","","-1.39%"
"06/27/2021","1,114.70","1,110.65","1,114.80","1,110.10","","0.81%"
"06/25/2021","1,105.70","1,094.90","1,113.10","1,093.10","10.02K","0.88%"
"06/24/2021","1,096.10","1,085.80","1,098.60","1,070.40","8.38K","0.61%"
"06/23/2021","1,089.50","1,075.70","1,096.40","1,072.00","10.06K","1.55%"
"06/22/2021","1,072.90","1,057.60","1,076.90","1,053.50","8.83K","1.78%"
"06/21/2021","1,054.10","1,044.30","1,059.50","1,026.00","7.61K","1.44%"
"06/20/2021","1,039.10","1,036.90","1,043.05","1,035.05","","-0.58%"
"06/18/2021","1,045.20","1,062.90","1,086.60","1,039.00","7.22K","-1.31%"
"06/17/2021","1,059.10","1,125.50","1,135.00","1,048.00","7.77K","-7.57%"
"06/16/2021","1,145.90","1,157.60","1,158.10","1,120.30","3.99K","-0.59%"
"06/15/2021","1,152.70","1,170.70","1,172.50","1,150.00","4.41K","-1.41%"
"06/14/2021","1,169.20","1,152.30","1,177.60","1,144.00","3.03K","2.19%"
"06/13/2021","1,144.15","1,150.25","1,151.90","1,143.50","","-0.94%"
"06/11/2021","1,155.00","1,156.00","1,164.50","1,149.00","2.26K","0.43%"
"06/10/2021","1,150.10","1,155.40","1,159.00","1,131.40","3.52K","-0.48%"
"06/09/2021","1,155.70","1,165.80","1,170.00","1,153.30","2.45K","-0.92%"
"06/08/2021","1,166.40","1,178.80","1,183.00","1,160.00","2.56K","-1.05%"
"06/07/2021","1,178.80","1,172.30","1,181.30","1,164.60","2.20K","0.70%"
"06/06/2021","1,170.60","1,165.40","1,171.30","1,165.40","","0.18%"
"06/04/2021","1,168.50","1,164.40","1,172.20","1,146.70","2.26K","0.16%"
"06/03/2021","1,166.60","1,198.80","1,201.10","1,153.50","2.87K","-2.52%"
"06/02/2021","1,196.70","1,200.40","1,201.50","1,185.00","2.61K","-0.59%"
"06/01/2021","1,203.80","1,188.20","1,214.20","1,181.00","1.08K","0.87%"
"05/31/2021","1,193.40","1,187.40","1,193.90","1,183.65","","0.50%"
"05/30/2021","1,187.45","1,184.70","1,187.90","1,183.60","","0.07%"
"05/28/2021","1,186.60","1,185.00","1,191.00","1,175.00","0.85K","0.27%"
"05/27/2021","1,183.40","1,200.00","1,204.90","1,175.90","1.81K","-1.51%"
"05/26/2021","1,201.60","1,198.40","1,217.25","1,191.70","","0.05%"
"05/25/2021","1,201.00","1,175.00","1,203.20","1,173.00","1.58K","1.64%"
"05/24/2021","1,181.60","1,171.00","1,187.00","1,165.90","1.26K","0.60%"
"05/23/2021","1,174.60","1,169.95","1,177.30","1,166.85","","0.10%"
"05/21/2021","1,173.40","1,203.80","1,210.30","1,171.40","1.48K","-2.90%"
"05/20/2021","1,208.50","1,199.90","1,213.50","1,199.90","0.10K","0.29%"
"05/19/2021","1,205.00","1,225.00","1,227.50","1,189.70","0.35K","-1.93%"
"05/18/2021","1,228.70","1,248.50","1,255.80","1,219.00","0.35K","-1.54%"
"05/17/2021","1,247.90","1,238.40","1,250.40","1,233.50","0.23K","1.34%"
"05/16/2021","1,231.40","1,227.80","1,235.40","1,227.80","","0.43%"
"05/14/2021","1,226.10","1,219.70","1,239.00","1,219.70","0.11K","1.36%"
"05/13/2021","1,209.70","1,220.00","1,225.50","1,203.60","0.46K","-1.59%"
"05/12/2021","1,229.20","1,243.20","1,251.00","1,216.90","0.39K","-1.25%"
"05/11/2021","1,244.80","1,253.00","1,258.20","1,220.00","0.48K","-1.91%"
"05/10/2021","1,269.00","1,257.60","1,281.20","1,255.20","0.23K","0.61%"
"05/09/2021","1,261.25","1,252.60","1,263.00","1,252.60","","0.27%"
"05/07/2021","1,257.90","1,259.00","1,276.40","1,245.00","0.35K","-0.24%"
"05/06/2021","1,260.90","1,228.20","1,261.20","1,225.00","0.20K","2.32%"
"05/05/2021","1,232.30","1,240.00","1,248.20","1,219.00","0.20K","-0.24%"
"05/04/2021","1,235.30","1,238.60","1,275.00","1,225.00","0.36K","0.14%"
"05/03/2021","1,233.60","1,207.00","1,250.90","1,199.00","0.14K","2.53%"
"05/02/2021","1,203.20","1,203.60","1,204.50","1,200.00","","-0.46%"
"04/30/2021","1,208.70","1,210.10","1,229.30","1,202.60","0.27K","0.63%"
"04/29/2021","1,201.10","1,226.10","1,231.60","1,180.00","0.15K","-0.92%"
"04/28/2021","1,212.20","1,235.80","1,235.80","1,207.50","14.60K","-2.99%"
"04/27/2021","1,249.50","1,248.30","1,261.80","1,232.30","12.52K","0.35%"
"04/26/2021","1,245.20","1,233.80","1,253.80","1,230.50","11.19K","0.74%"
"04/25/2021","1,236.00","1,234.70","1,238.00","1,233.15","","0.24%"
"04/23/2021","1,233.10","1,208.50","1,256.70","1,204.50","19.04K","2.04%"
"04/22/2021","1,208.50","1,217.00","1,221.90","1,200.30","10.38K","-0.51%"
"04/21/2021","1,214.70","1,189.00","1,223.30","1,186.30","14.03K","1.54%"
"04/20/2021","1,196.30","1,212.40","1,214.50","1,185.10","13.35K","-0.85%"
"04/19/2021","1,206.50","1,207.40","1,231.90","1,202.30","10.73K","0.10%"
"04/18/2021","1,205.35","1,206.70","1,207.50","1,203.90","","-0.28%"
"04/16/2021","1,208.70","1,199.60","1,212.90","1,192.30","8.82K","0.71%"
"04/15/2021","1,200.20","1,174.00","1,207.20","1,172.60","12.56K","1.94%"
"04/14/2021","1,177.40","1,159.40","1,188.00","1,158.10","13.95K","1.75%"
"04/13/2021","1,157.10","1,174.80","1,186.40","1,155.60","19.64K","-1.51%"
"04/12/2021","1,174.80","1,208.30","1,209.40","1,168.90","12.97K","-2.70%"
"04/11/2021","1,207.40","1,205.75","1,208.50","1,202.80","","-0.16%"
"04/09/2021","1,209.30","1,236.10","1,237.50","1,193.20","13.57K","-2.11%"
"04/08/2021","1,235.40","1,234.40","1,243.70","1,222.10","8.23K","0.28%"
"04/07/2021","1,231.90","1,245.70","1,252.50","1,226.40","12.65K","-0.69%"
"04/06/2021","1,240.50","1,215.80","1,248.70","1,202.80","12.52K","2.54%"
"04/05/2021","1,209.80","1,216.90","1,225.00","1,196.50","7.01K","-0.91%"
"04/04/2021","1,220.90","1,214.25","1,224.90","1,214.00","","1.02%"
"04/01/2021","1,208.60","1,191.40","1,217.50","1,176.60","","1.44%"
"03/31/2021","1,191.50","1,159.50","1,198.30","1,159.10","11.56K","2.66%"
"03/30/2021","1,160.60","1,180.40","1,189.90","1,156.20","14.98K","-1.93%"
"03/29/2021","1,183.40","1,190.55","1,205.50","1,166.60","","-0.60%"
"03/28/2021","1,190.50","1,195.30","1,195.30","1,188.60","","0.74%"
"03/26/2021","1,181.70","1,156.10","1,194.90","1,154.20","11.46K","2.00%"
"03/25/2021","1,158.50","1,177.60","1,188.40","1,148.50","14.91K","-2.22%"
"03/24/2021","1,184.80","1,172.80","1,194.50","1,166.00","9.58K","0.51%"
"03/23/2021","1,178.80","1,191.00","1,200.40","1,172.50","6.31K","-0.78%"
"03/22/2021","1,188.10","1,200.60","1,200.60","1,167.70","7.41K","0.01%"
"03/21/2021","1,188.00","1,197.45","1,198.70","1,186.70","","-1.34%"
"03/19/2021","1,204.10","1,215.50","1,218.70","1,175.90","3.78K","-1.43%"
"03/18/2021","1,221.60","1,219.10","1,237.70","1,211.30","3.92K","1.50%"
"03/17/2021","1,203.60","1,220.10","1,225.30","1,193.00","3.41K","-1.62%"
"03/16/2021","1,223.40","1,224.50","1,244.00","1,210.40","4.69K","0.78%"
"03/15/2021","1,213.90","1,211.90","1,228.40","1,206.00","2.49K","0.59%"
"03/14/2021","1,206.80","1,206.60","1,219.90","1,204.60","","0.20%"
"03/12/2021","1,204.40","1,207.00","1,219.00","1,176.20","2.59K","-0.22%"
"03/11/2021","1,207.00","1,213.50","1,236.10","1,200.40","3.49K","0.03%"
"03/10/2021","1,206.60","1,180.70","1,213.20","1,160.00","2.73K","2.25%"
"03/09/2021","1,180.00","1,145.70","1,186.30","1,141.50","2.64K","2.02%"
"03/08/2021","1,156.60","1,137.60","1,161.40","1,124.40","3.55K","1.24%"
"03/07/2021","1,142.45","1,131.30","1,142.55","1,129.00","","0.84%"
"03/05/2021","1,132.90","1,135.50","1,138.70","1,115.20","1.82K","-0.61%"
"03/04/2021","1,139.90","1,174.50","1,187.30","1,124.80","2.44K","-3.94%"
"03/03/2021","1,186.60","1,211.00","1,221.40","1,170.70","3.72K","-2.63%"
"03/02/2021","1,218.60","1,196.00","1,220.90","1,178.20","2.60K","1.97%"
"03/01/2021","1,195.10","1,186.40","1,234.60","1,186.40","1.42K","-0.84%"
"02/28/2021","1,205.25","1,193.95","1,209.00","1,187.05","","1.34%"
"02/26/2021","1,189.30","1,226.80","1,242.00","1,175.60","0.72K","-3.75%"
"02/25/2021","1,235.70","1,274.10","1,277.20","1,226.80","1.60K","-1.87%"
"02/24/2021","1,259.20","1,260.55","1,278.80","1,241.80","","1.21%"
"02/23/2021","1,244.10","1,288.80","1,290.00","1,222.30","1.90K","-3.29%"
"02/22/2021","1,286.40","1,292.80","1,313.00","1,275.00","1.41K","-0.86%"
"02/21/2021","1,297.60","1,283.25","1,305.60","1,283.15","","0.04%"
"02/19/2021","1,297.10","1,290.20","1,313.10","1,244.40","1.16K","1.47%"
"02/18/2021","1,278.30","1,278.00","1,299.00","1,259.50","0.49K","1.34%"
"02/17/2021","1,261.40","1,271.80","1,275.80","1,236.20","0.76K","-1.68%"
"02/16/2021","1,282.90","1,274.00","1,351.20","1,270.00","1.37K","-2.72%"
"02/15/2021","1,318.75","1,271.40","1,320.25","1,270.60","","3.72%"
"02/14/2021","1,271.45","1,264.25","1,272.20","1,264.00","","0.79%"
"02/12/2021","1,261.50","1,246.00","1,265.80","1,225.00","0.38K","0.94%"
"02/11/2021","1,249.80","1,248.80","1,282.40","1,237.70","0.43K","0.01%"
"02/10/2021","1,249.70","1,199.10","1,265.70","1,199.10","0.88K","4.44%"
"02/09/2021","1,196.60","1,180.00","1,208.00","1,180.00","0.39K","1.64%"
"02/08/2021","1,177.30","1,140.60","1,188.80","1,140.60","0.33K","2.79%"
"02/07/2021","1,145.40","1,134.20","1,152.20","1,134.20","","0.82%"
"02/05/2021","1,136.10","1,110.30","1,140.60","1,110.00","0.26K","2.80%"
"02/04/2021","1,105.20","1,114.40","1,114.40","1,088.00","0.44K","-1.05%"
"02/03/2021","1,116.90","1,106.00","1,117.20","1,103.00","0.26K","1.74%"
"02/02/2021","1,097.80","1,136.80","1,136.80","1,095.70","0.24K","-3.73%"
"02/01/2021","1,140.30","1,098.00","1,143.00","1,098.00","1.24K","3.84%"
"01/31/2021","1,098.10","1,086.05","1,109.00","1,086.05","","1.36%"
"01/29/2021","1,083.40","1,081.40","1,124.00","1,079.10","0.23K","0.64%"
"01/28/2021","1,076.50","1,072.70","1,108.00","1,059.80","0.29K","-0.23%"
"01/27/2021","1,079.00","1,108.00","1,108.00","1,064.10","14.02K","-2.56%"
"01/26/2021","1,107.40","1,104.70","1,113.80","1,085.00","8.66K","0.24%"
"01/25/2021","1,104.70","1,110.20","1,125.30","1,086.20","12.13K","-0.69%"
"01/24/2021","1,112.35","1,111.10","1,117.10","1,110.10","","0.07%"
"01/22/2021","1,111.60","1,137.10","1,138.80","1,092.60","13.14K","-1.45%"
"01/21/2021","1,128.00","1,121.00","1,163.40","1,105.80","17.10K","1.04%"
"01/20/2021","1,116.40","1,093.30","1,124.20","1,085.40","10.77K","2.23%"
"01/19/2021","1,092.00","1,079.80","1,109.70","1,072.00","14.72K","-0.56%"
"01/18/2021","1,098.10","1,072.30","1,100.00","1,072.30","","2.41%"
"01/17/2021","1,072.30","1,079.20","1,089.10","1,072.20","","-1.61%"
